시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
동해선거제해맞이역,부산광역시,연제구,26470,부산광역시 연제구 거제대로 123(거제동),부산광역시 연제구 거제동 676-1,35.18117281,129.0689926,1층일광행열차게이트옆,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,부산광역시 연제구청,051-665-4334,2026-03-19,3370000,부산광역시 연제구
동해선거제역,부산광역시,연제구,26470,부산광역시 연제구 법원남로9번길 14(거제동),부산광역시 연제구 거제동 1494-4,35.19002305,129.0742364,3층중앙엘리베이터앞,06:00,23:00,06:00,23:00,06:00,23:00,2,N,Y,부산광역시 연제구청,051-665-4334,2026-03-19,3370000,부산광역시 연제구
연산9동행정복지센터,부산광역시,연제구,26470,부산광역시 연제구 과정로164번길 38(연산동),부산광역시 연제구 연산동 475-1,35.18590316,129.1093798,1층입구옆,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,부산광역시 연제구청,051-665-4334,2026-03-19,3370000,부산광역시 연제구
연제구청,부산광역시,연제구,26470,부산광역시 연제구 연제로 2(연산동),,35.17621174,129.0797456,1층연제구홍보관앞,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,부산광역시 연제구청,051-665-4334,2026-03-19,3370000,부산광역시 연제구
부산시청,부산광역시,연제구,26470,부산광역시 연제구 중앙대로 1001,,35.17992599,129.0750952,1층공무원매점옆,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,부산광역시 연제구청,051-665-4334,2026-03-19,3370000,부산광역시 연제구
시청역,부산광역시,연제구,26470,부산광역시 연제구 중앙대로 지하1017(연산동),부산광역시 연제구 연산동 2022-374,35.1797757,129.076623,"대합실5,7번출구",06:00,23:00,06:00,23:00,06:00,23:00,2,N,N,금정장애인자립생활센터,051-582-3334,2026-03-19,3370000,부산광역시 연제구
곰두리스포츠센터,부산광역시,연제구,26470,부산광역시 연제구 화지로 109,,35.18523856,129.0657322,3층,06:00,21:00,06:00,18:00,00:00,00:00,2,N,N,곰두리스포츠센터,051-503-6363,2026-03-19,3370000,부산광역시 연제구
연산종합사회복지관,부산광역시,연제구,26470,부산광역시 연제구 봉수로 17,부산광역시 연제구 연산동 2388,35.17272747,129.0889089,1층 출입구 우측,00:00,23:59,00:00,23:59,00:00,23:59,2,N,N,부산광역시 연제구청,051-665-4334,2026-03-19,3370000,부산광역시 연제구
부산광역시장애인종합복지관,부산광역시,연제구,26470,부산광역시 연제구 중앙대로1150번길 15,부산광역시 연제구 연산동 578-5,35.19056184,129.0815454,1층보조기기전시체험장,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,부산광역시 장애인종합복지관,051-790-6100,2026-03-19,3370000,부산광역시 연제구
연산역(환승역),부산광역시,연제구,26470,부산광역시 연제구 중앙대로 1101,부산광역시 연제구 연산동 1515-1,35.18607207,129.0815033,"3번,17번출구쪽현금지급기옆",06:00,23:00,06:00,23:00,06:00,23:00,2,Y,N,부산광역시 보조기기센터,051-790-6190,2026-03-19,3370000,부산광역시 연제구
물만골역,부산광역시,연제구,26470,부산광역시 연제구 월드컵대로 23,부산광역시 연제구 연산동 1515-11,35.17675857,129.0856074,지하2층종합안내도후면,06:00,23:00,06:00,23:00,06:00,23:00,2,Y,N,부산광역시 보조기기센터,051-790-6190,2026-03-19,3370000,부산광역시 연제구
배산역,부산광역시,연제구,26470,부산광역시 연제구 연수로 229,부산광역시 연제구 연산동 1805-3,35.17345975,129.0957024,5번출구근처,06:00,23:00,06:00,23:00,06:00,23:00,2,Y,N,부산광역시 보조기기센터,051-790-6190,2026-03-19,3370000,부산광역시 연제구
교대역1호선,부산광역시,연제구,26470,부산광역시 연제구 중앙대로1219번길4,,35.196397,129.0793296,5번출구근처,06:00,23:00,06:00,23:00,06:00,23:00,2,Y,N,부산광역시 보조기기센터,051-790-6190,2026-03-19,3370000,부산광역시 연제구
연제도서관,부산광역시,연제구,26470,부산광역시 연제구 황령산로 612(연산동),부산광역시 연제구 연산동 2302,35.17416193,129.0829635,1층로비,09:00,22:00,09:00,18:00,09:00,17:00,2,Y,Y,부산광역시 연제구청,051-665-4334,2026-03-19,3370000,부산광역시 연제구
체육공원역,부산광역시,강서구,33600,부산광역시 강서구 낙동북로 371,부산광역시 강서구 대저1동 2327-35,35.21250583,128.9694562,1번 출구 3층,00:36,05:17,00:36,05:17,00:36,05:17,2,N,Y,부산광역시장애인종합복지관,051-790-6100,2026-02-19,3360000,부산광역시 강서구
대저역,부산광역시,강서구,33600,부산광역시 강서구 낙동북로 295,부산광역시 강서구 대저1동 1500-2,35.21335714,128.9610531,1번 출구,05:16,23:40,05:16,23:40,05:16,23:40,2,N,Y,부산광역시장애인종합복지관,051-790-6100,2026-02-19,3360000,부산광역시 강서구
부산김해경전철 덕두역,부산광역시,강서구,33600,부산광역시 강서구 경전철로 10,부산광역시 강서구 대저2동 1858-3,35.18200034,128.9541983,2번출구 교통카드충전기 옆,05:00,23:59,05:00,23:59,05:00,23:59,2,N,Y,부산광역시 강서구청,055-310-9823,2026-02-19,3360000,부산광역시 강서구
부산광역시 강서구청 종합민원실,부산광역시,강서구,33600,부산광역시 강서구 낙동북로 477,부산광역시 강서구 대저1동 2300,35.21220294,128.9805851,1층 구민홀 옆,00:00,23:59,00:00,23:59,00:00,23:59,2,N,Y,부산광역시 강서구청,051-970-4152,2026-02-19,3360000,부산광역시 강서구
김해공항 국제선청사 1층,부산광역시,강서구,33600,부산광역시 강서구 공항진입로 108,부산광역시 강서구 대저2동 2350-1,35.17293524,128.9468333,1층 로비 1번 게이트 부근,06:00,23:59,06:00,23:59,06:00,23:59,2,N,Y,부산광역시 강서구청,051-974-3976,2026-02-19,3360000,부산광역시 강서구
김해공항 국내선청사,부산광역시,강서구,33600,부산광역시 강서구 공항진입로 108,부산광역시 강서구 대저2동 2350-1,35.17293524,128.9468333,1층 로비,06:00,23:59,06:00,23:59,06:00,23:59,2,N,Y,부산광역시 강서구청,051-974-3976,2026-02-19,3360000,부산광역시 강서구
만덕2동행정복지센터,부산광역시,북구,33200,부산광역시 북구 만덕2로44번길 10,부산광역시 북구 만덕동 289-1,35.2101851,129.0372031,입구 게시판 앞,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
금곡동행정복지센터,부산광역시,북구,33200,부산광역시 북구 금곡대로 466,부산광역시 북구 금곡동 1114-2,35.2500788,129.0128482,2층 후문 옆 코너,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
구포1동행정복지센터,부산광역시,북구,33200,부산광역시 북구 백양대로1172번길 18,부산광역시 북구 구포동 628,35.20622431,129.0056054,입구 옆 왼쪽(현 문고),00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
구포역,부산광역시,북구,33200,부산광역시 북구 구포만세길 82,부산광역시 북구 구포동 1060-470,35.20547237,128.997142,1번출구 2층,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시보조기기센터,051-790-6190,2026-02-24,3320000,부산광역시 북구
율리역,부산광역시,북구,33200,부산광역시 북구 금곡대로 440,부산광역시 북구 금곡동 1241,35.24716879,129.0129178,3번 출구,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시보조기기센터,051-790-6190,2026-02-24,3320000,부산광역시 북구
금곡역,부산광역시,북구,33200,부산광역시 북구 금곡대로 685,부산광역시 북구 금곡동 581-1,35.2674732,129.0169064,5번 출구,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시보조기기센터,051-790-6190,2026-02-24,3320000,부산광역시 북구
동원역,부산광역시,북구,33200,부산광역시 북구 금곡대로 577,부산광역시 북구 금곡동 846-1,35.2586438,129.0123968,1번 출구,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시보조기기센터,051-790-6190,2026-02-24,3320000,부산광역시 북구
만덕역,부산광역시,북구,33200,부산광역시 북구 만덕대로 291,부산광역시 북구 만덕동 607-1,35.21295684,129.0361508,4번 출구,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시보조기기센터,051-790-6190,2026-02-24,3320000,부산광역시 북구
부산장애인자립생활센터,부산광역시,북구,33200,부산광역시 북구 화명신도시로 117,부산광역시 북구 화명동 2275-3,35.23466513,129.0104876,8층 교육실,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
덕천역,부산광역시,북구,33200,부산광역시 북구 금곡대로 14,부산광역시 북구 덕천동 327,35.21119962,129.0096762,7번 출구,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시보조기기센터,051-790-6190,2026-02-24,3320000,부산광역시 북구
뇌병변장애인복지관,부산광역시,북구,33200,부산광역시 북구 학사로 246,부산광역시 북구 금곡동 1883,35.24445143,129.0100669,1층 식당,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
북구청,부산광역시,북구,33200,부산광역시 북구 낙동대로1570번길 33,부산광역시 북구 구포동 1124-1,35.19688251,128.9900955,제1별관 1층,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
수정역,부산광역시,북구,33200,부산광역시 북구 금곡대로 160,부산광역시 북구 화명동 941-1,35.22308356,129.0091486,1번 출구,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시보조기기센터,051-790-6190,2026-02-24,3320000,부산광역시 북구
숙등역,부산광역시,북구,33200,부산광역시 북구 만덕대로 79,부산광역시 북구 덕천동 462,35.21214634,129.0134688,1번 출구,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시보조기기센터,051-790-6190,2026-02-24,3320000,부산광역시 북구
덕천종합사회복지관,부산광역시,북구,33200,부산광역시 북구 덕천로 74,부산광역시 북구 덕천동 808,35.2090145,129.0171502,1층 입구 옆 왼쪽 코너,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
북구장애인종합복지관,부산광역시,북구,33200,부산광역시 북구 금곡대로616번길 145,부산광역시 북구 금곡동 54-3,35.26711896,129.0175545,1층 입구 옆 오른쪽,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
북구장애인협회,부산광역시,북구,33200,부산광역시 북구 만덕대로65번길 79,부산광역시 북구 덕천동 457-40,35.21516531,129.0104778,사무실 입구 왼쪽,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
구포역(기차역),부산광역시,북구,33200,부산광역시 북구 구포만세길 82,부산광역시 북구 구포동 1060-470,35.20547237,128.997142,왼쪽 무인자판기옆 교통약자 대기실 안,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
화명역,부산광역시,북구,33200,부산광역시 북구 금곡대로 311,부산광역시 북구 화명동 1458-9,35.23580316,129.0138772,30번 게이트와 6번 출구 사이 공간,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
구명역,부산광역시,북구,33200,부산광역시 북구 백양대로 1094,부산광역시 북구 구포동 969-1,35.2027471,128.9995029,2호기 E/V 옆 유휴공간,00:00,23:59,00:00,23:59,00:00,23:59,1,N,N,부산광역시 북구청 복지정책과,051-309-4329,2026-02-24,3320000,부산광역시 북구
수서명화종합사회복지관,서울특별시,강남구,11680,서울특별시 강남구 광평로51길 49,서울특별시 강남구 수서동 707,37.49213604,127.0997527,1층 주출입구 좌측 내부,00:00,18:00,00:00,23:59,00:00,23:59,2,N,Y,수서명화종합사회복지관,02-459-2696,2026-03-19,3220000,서울특별시 강남구
강남노인종합복지관,서울특별시,강남구,11680,서울특별시 강남구 삼성로628,서울특별시 강남구 삼성동 66,37.51590994,127.0521409,1층 카페 통로측,09:00,18:00,09:00,23:59,00:00,23:59,2,N,Y,강남노인종합복지관,070-8031-2387,2026-03-19,3220000,서울특별시 강남구
논현노인 종합복지관,서울특별시,강남구,11680,서울특별시 강남구 강남대로128길 59,서울특별시 강남구 논현동 125-13,37.51206587,127.0260872,1층 출입문 앞,09:00,18:00,09:00,23:59,00:00,23:59,2,N,Y,논현노인종합복지관,02-541-0226,2026-03-19,3220000,서울특별시 강남구
굿잡자립센터,서울특별시,강남구,11680,서울특별시 강남구 테헤란로8길 36,서울특별시 강남구 역삼동 827-61,37.49649864,127.032067,보조공학 서비스센터 안쪽,09:00,18:00,09:00,23:59,00:00,23:59,1,Y,Y,굿잡자립센터,02-518-2209,2026-03-19,3220000,서울특별시 강남구
선릉역,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 623-2,서울특별시 강남구 삼성동 172-66,37.50989514,127.0659549,선릉역 지하1번출구와 화장실 사이,05:30,23:59,05:30,23:59,05:30,23:59,2,N,Y,선릉역,02-6110-2201,2026-03-19,3220000,서울특별시 강남구
수서역,서울특별시,강남구,11680,서울특별시 강남구 광평로 270,서울특별시 강남구 수서동 728,37.48696766,127.101893,수서역 3번출구 지하 공중전화 부근,05:30,23:59,05:30,23:59,05:30,23:59,2,N,Y,수서역,02-6110-3491,2026-03-19,3220000,서울특별시 강남구
청담동 주민센터,서울특별시,강남구,11680,서울특별시 강남구 압구정로79길 26,서울특별시 강남구 청담동 124-1,37.52509058,127.049244,1층 민원실,09:00,18:00,09:00,23:59,00:00,23:59,2,Y,Y,서울특별시 강남구 청담동 주민센터,02-3423-7705,2026-03-19,3220000,서울특별시 강남구
압구정동 주민센터,서울특별시,강남구,11680,서울특별시 강남구 압구정로 201,서울특별시 강남구 압구정동 458,37.53153399,127.0292754,1층 민원실,09:00,18:00,09:00,23:59,00:00,23:59,2,Y,Y,서울특별시 강남구 압구정동 주민센터,02-3423-7617,2026-03-19,3220000,서울특별시 강남구
강남구청,서울특별시,강남구,11680,서울특별시 강남구 학동로426,서울특별시 강남구 삼성동 16-1,37.51796636,127.0470611,1층 민원실,09:00,18:00,09:00,23:59,00:00,23:59,2,N,Y,서울특별시 강남구 강남구청,02-3423-5888,2026-03-19,3220000,서울특별시 강남구
삼성2동주민센터,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 419,서울특별시 강남구 삼성동 38-34,37.51120565,127.0459755,삼성2동 문화센터 1층 엘리베이터 앞,09:00,22:00,09:00,22:00,00:00,23:59,2,Y,Y,서울특별시 강남구 삼성2동주민센터,02-3423-8242,2026-03-19,3220000,서울특별시 강남구
역삼주간보호센터,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 8길 36,서울특별시 강남구 역삼동 827-61,37.496458,127.032019,2층 입구,09:00,18:00,09:00,23:59,00:00,23:59,2,Y,Y,역삼주간보호센터,02-518-2270,2026-03-19,3220000,서울특별시 강남구
수서6단지관리사무소,서울특별시,강남구,11680,서울특별시 강남구 광평로56길 11,서울특별시 강남구 수서동 723,37.48797908,127.1056314,통합경비실,00:00,23:59,00:00,23:59,00:00,23:59,2,N,N,수서6단지관리사무소,02-3411-3409,2026-03-19,3220000,서울특별시 강남구
개포2동주민센터,서울특별시,강남구,11680,서울특별시 강남구 개포로 511,서울특별시 강남구 개포동 182,37.4897829,127.0690748,개포2동 문화센터1층,09:00,18:00,09:00,23:59,00:00,23:59,2,N,N,서울특별시 강남구 개포2동주민센터,02-3423-7763,2026-03-19,3220000,서울특별시 강남구
